32;10200012;1;2;0;4;0;5;0;7;0;8;0;10;0;11;0;13;0;14;0;17;253;20;0;21;0;22;0;23;0;24;0;25;0;26;0;27;0;28;0;29;0;30;0;31;1;32;4;33;0;34;0;35;0;36;0
24;10200013;1;2;0;4;0;5;0;7;0;8;0;10;0;11;0;13;0;14;0;17;16;20;0;21;0;22;0;23;0;24;0;25;0;26;0;27;0;28;0;29;0;30;0;31;0;32;3;33;1;34;0;35;0;36;0
24;10200014;1;2;0;4;0;5;0;7;1;8;0;10;0;11;0;13;0;14;0;17;163;20;0;21;0;22;0;23;0;24;0;25;0;26;0;27;0;28;0;29;0;30;0;31;0;32;4;33;1;34;0;35;0;36;0
24;10200015;1;2;0;4;0;5;0;7;0;8;0;10;0;11;0;13;0;14;0;17;121;20;0;21;0;22;0;23;0;24;0;25;0;26;0;27;2;28;0;29;0;30;0;31;0;32;23;33;2;34;0;35;0;36;0
24;10200016;1;2;0;4;0;5;0;7;0;8;0;10;0;11;0;13;0;14;0;17;183;20;1;21;0;22;0;23;0;24;0;25;0;26;0;27;0;28;0;29;0;30;0;31;0;32;3;33;1;34;0;35;0;36;0
24;10200017;1;2;0;4;0;5;0;7;0;8;0;10;0;11;1;13;0;14;0;17;93;20;1;21;0;22;0;23;0;24;0;25;0;26;1;27;0;28;0;29;0;30;0;31;0;32;2;33;1;34;0;35;0;36;0
24;10200018;1;2;0;4;0;5;0;7;0;8;0;10;0;11;0;13;0;14;0;17;24;20;0;21;0;22;0;23;0;24;0;25;0;26;0;27;0;28;0;29;0;30;0;31;1;32;8;33;1;34;0;35;0;36;0
24;10200019;1;2;0;4;0;5;0;7;0;8;0;10;0;11;0;13;0;14;0;17;197;20;0;21;0;22;0;23;0;24;0;25;1;26;0;27;0;28;0;29;0;30;0;31;1;32;0;33;17;34;0;35;0;36;0
32;10300001;1;2;0;4;0;5;7;7;0;8;0;10;0;11;0;13;0;14;0;17;12;20;0;21;3;22;0;23;0;24;21;25;94;26;0;27;0;28;0;29;1;30;22;31;10;32;52;33;22;34;0;35;0;36;0
32;10300002;1;2;0;4;1;5;9;7;3;8;0;10;0;11;0;13;0;14;1;17;4;20;0;21;2;22;0;23;0;24;5;25;56;26;1;27;0;28;0;29;0;30;7;31;8;32;32;33;13;34;0;35;1;36;0
32;10300003;1;2;0;4;0;5;9;7;0;8;0;10;0;11;1;13;2;14;1;17;8;20;1;21;3;22;0;23;0;24;30;25;65;26;0;27;0;28;0;29;0;30;10;31;9;32;56;33;14;34;0;35;0;36;0
32;10300004;1;2;0;4;0;5;9;7;0;8;1;10;3;11;1;13;0;14;3;17;10;20;1;21;5;22;0;23;0;24;26;25;55;26;0;27;0;28;0;29;0;30;16;31;6;32;55;33;16;34;1;35;0;36;0
32;10300005;1;2;0;4;0;5;10;7;0;8;0;10;1;11;2;13;1;14;2;17;7;20;3;21;3;22;0;23;0;24;17;25;89;26;0;27;0;28;0;29;0;30;14;31;9;32;60;33;31;34;0;35;2;36;0
32;10300006;1;2;0;4;1;5;4;7;2;8;0;10;1;11;1;13;1;14;1;17;23;20;0;21;4;22;0;23;1;24;21;25;57;26;0;27;0;28;0;29;0;30;13;31;5;32;14;33;15;34;0;35;0;36;0
32;10300007;1;2;0;4;0;5;1;7;1;8;2;10;1;11;1;13;1;14;2;17;31;20;0;21;0;22;0;23;0;24;7;25;11;26;0;27;0;28;0;29;0;30;2;31;5;32;8;33;2;34;0;35;0;36;0
32;10300008;1;2;0;4;0;5;7;7;0;8;0;10;0;11;1;13;0;14;0;17;10;20;0;21;6;22;0;23;0;24;28;25;46;26;1;27;0;28;0;29;0;30;6;31;11;32;49;33;12;34;0;35;0;36;0
32;10300009;1;2;0;4;2;5;11;7;3;8;2;10;1;11;2;13;2;14;1;17;17;20;0;21;1;22;0;23;2;24;12;25;27;26;1;27;1;28;0;29;0;30;8;31;2;32;18;33;7;34;0;35;0;36;0
32;10300010;1;2;0;4;0;5;3;7;1;8;1;10;2;11;1;13;0;14;1;17;16;20;1;21;2;22;2;23;0;24;21;25;42;26;0;27;0;28;0;29;1;30;7;31;8;32;41;33;11;34;0;35;0;36;0
32;10300011;1;2;0;4;0;5;13;7;0;8;0;10;2;11;0;13;0;14;2;17;7;20;1;21;2;22;1;23;1;24;33;25;85;26;0;27;0;28;0;29;0;30;6;31;7;32;51;33;37;34;0;35;0;36;0
32;10300012;1;2;1;4;2;5;11;7;3;8;2;10;0;11;2;13;4;14;2;17;8;20;1;21;3;22;0;23;1;24;24;25;84;26;1;27;0;28;0;29;0;30;14;31;2;32;47;33;11;34;1;35;0;36;0
32;10300013;1;2;0;4;1;5;7;7;1;8;1;10;1;11;2;13;2;14;0;17;3;20;4;21;4;22;0;23;0;24;20;25;63;26;3;27;0;28;0;29;0;30;18;31;6;32;54;33;18;34;0;35;0;36;0
32;10300014;1;2;0;4;1;5;15;7;0;8;0;10;1;11;1;13;1;14;3;17;13;20;3;21;6;22;0;23;0;24;21;25;58;26;0;27;0;28;1;29;0;30;22;31;13;32;49;33;21;34;0;35;0;36;0
32;10300015;1;2;0;4;0;5;6;7;1;8;1;10;0;11;0;13;0;14;0;17;13;20;1;21;5;22;0;23;0;24;31;25;44;26;1;27;0;28;0;29;0;30;10;31;5;32;47;33;20;34;0;35;0;36;0
32;10300016;1;2;1;4;0;5;6;7;0;8;0;10;1;11;1;13;2;14;2;17;16;20;0;21;4;22;0;23;0;24;23;25;89;26;0;27;1;28;0;29;0;30;29;31;4;32;79;33;32;34;0;35;0;36;0
32;10300017;1;2;0;4;0;5;6;7;0;8;1;10;1;11;1;13;1;14;0;17;5;20;1;21;6;22;0;23;0;24;12;25;71;26;0;27;0;28;0;29;0;30;21;31;8;32;61;33;17;34;0;35;0;36;0
